Store ID,Store Name,Wine ID,Wine Title,Wine Variety,Units Sold,Gross Margin,Inventory,price,costofgood
1,Davenport,23743,Casca Wines 2014 Cascas Winemaker Selection Red (Douro),Portuguese Red,1446,12811.56,12,13,4.14
1,Davenport,74547,Michael Florentino Cellars 2005 Zinfandel (Columbia Valley (WA)),Zinfandel,411,11310.72,22,36,8.48
1,Davenport,54273,Feather 2010 Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,154,3979.36,12,55,29.16
1,Davenport,9392,Aperture 2013 Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,330,11985.6,18,55,18.68
1,Davenport,44630,Franz Hirtzberger 2014 Axpoint Smaragd Grüner Veltliner (Wachau),Grüner Veltliner,134,5601.2,3,55,13.2
1,Davenport,104945,RoxyAnn 2008 Tempranillo (Rogue Valley),Tempranillo,378,7533.54,21,30,10.07
1,Davenport,28780,Balo 2013 Avenging Angel Pinot Noir (Anderson Valley),Pinot Noir,287,10728.06,19,55,17.62
1,Davenport,20221,Roblar 2014 Sangiovese (Santa Ynez Valley),Sangiovese,686,13720,24,28,8
1,Davenport,72097,Muga 2013 Casa Conde de Haro Metodo Tradicional Brut Sparkling (Cava),Sparkling Blend,784,9870.56,6,26,13.41
1,Davenport,57654,Bohigas 2015 X Xarel-lo (Catalunya),Xarel-lo,1080,9201.6,17,13,4.48
1,Davenport,126530,William Murdoch 2014 Omine Secundo Syrah (Hawke's Bay),Syrah,483,8442.84,8,37,19.52
1,Davenport,23288,Viu Manent 2012 San Carlos Single Vineyard Malbec (Colchagua Valley),Malbec,792,12133.44,0,25,9.68
1,Davenport,61508,Occidental Road Cellars 2007 Helen's Ridge Vineyard Zinfandel (Russian River Valley),Zinfandel,481,12486.76,14,34,8.04
1,Davenport,52623,Cyan 2004 La Calera Tinta de Toro  (Toro),Tinta de Toro,671,13332.77,20,27,7.13
1,Davenport,13092,Valdubón 2009  Ribera del Duero,Tempranillo Blend,958,9283.02,8,15,5.31
1,Davenport,21478,Baiocchi Wines 2013 Sharon's Vineyard Mourvèdre (El Dorado),Mourvèdre,600,18354,22,39,8.41
1,Davenport,108712,Structure 2014 Bauhaus Syrah (Columbia Valley (WA)),Syrah,785,14812.95,23,25,6.13
1,Davenport,2982,Penley Estate 2013 Hyland Shiraz (Coonawarra),Shiraz,644,7257.88,9,20,8.73
1,Davenport,112289,Viña Casablanca 2013 Cefiro Reserva Chardonnay (Casablanca Valley),Chardonnay,1561,14813.89,6,12,2.51
1,Davenport,65942,Taliano 2013 Montersino Ad Altiora  (Barbaresco),Nebbiolo,580,15178.6,23,34,7.83
1,Davenport,87777,Tinhof 2015 Rosé (Burgenland),Rosé,934,9629.54,21,19,8.69
1,Davenport,7809,Frostwatch 2009 Kismet White (Bennett Valley),White Blend,746,12040.44,17,21,4.86
1,Davenport,74815,Tua Rita 2005 Giusto di Notri Red (Toscana),Red Blend,9,658.35,9,100,26.85
1,Davenport,125130,Green Eyes 2011 Grüner Veltliner (Niederösterreich),Grüner Veltliner,1696,9209.28,12,11,5.57
1,Davenport,27754,Clearwater Canyon 2009 Merlot (America),Merlot,592,10969.76,0,25,6.47
1,Davenport,128784,Star Lane Vineyard 2011 Cabernet Sauvignon (Happy Canyon of Santa Barbara),Cabernet Sauvignon,467,13468.28,12,46,17.16
1,Davenport,32210,Louis Jadot 2011 Clos des Gatsulards  (Santenay),Pinot Noir,630,10836,3,37,19.8
1,Davenport,32356,Augey 2016  Bordeaux Blanc,Bordeaux-style White Blend,1292,7648.64,2,13,7.08
1,Davenport,10597,Elsom Cellars 2009 Artz Vineyard Cabernet Sauvignon (Red Mountain),Cabernet Sauvignon,590,13640.8,3,32,8.88
1,Davenport,33295,La Zorra 2013 Teso Blanco White (Sierra de Salamanca),White Blend,657,8573.85,23,22,8.95
1,Davenport,118975,Donum 2012 Single Vineyard Pinot Noir (Anderson Valley),Pinot Noir,235,12711.15,0,72,17.91
1,Davenport,36284,La Folia Winery 2012 Fiano (Sierra Foothills),Fiano,574,6612.48,21,24,12.48
1,Davenport,121407,Picket Fence 2014 Pinot Noir (Russian River Valley),Pinot Noir,1031,9650.16,3,18,8.64
1,Davenport,32867,Schloss Halbturn 2004 Koenigsegg Reserve Red (Burgenland),Red Blend,949,9252.75,4,22,12.25
1,Davenport,73181,Shea 2013 Block 23 Pinot Noir (Willamette Valley),Pinot Noir,452,20561.48,24,60,14.51
1,Davenport,83397,Corte Lenguin 2007  Valpolicella Classico Superiore Ripasso,"Corvina, Rondinella, Molinara",665,10274.25,0,20,4.55
1,Davenport,42206,OS Winery 2013 Red (Yakima Valley),Bordeaux-style Red Blend,945,11113.2,0,15,3.24
1,Davenport,85121,Boutari 2010 Assyrtico (Santorini),Assyrtico,700,9415,2,20,6.55
1,Davenport,30414,Alto Los Romeros 2012 Reserva Malbec (Colchagua Valley),Malbec,1263,7135.95,20,12,6.35
1,Davenport,102710,Rex Hill 2011 Chardonnay (Chehalem Mountains),Chardonnay,346,12283,3,45,9.5
1,Davenport,7289,Uptick Vineyards 2011 Estate Syrah (Russian River Valley),Syrah,350,10108,25,42,13.12
1,Davenport,67559,Skouras 2007 Dum Vinum Sperum Chardonnay (Peloponnese),Chardonnay,358,8638.54,15,40,15.87
1,Davenport,55521,Cedar River Cellars 2013 Ava's Crush Cabernet Sauvignon (Rattlesnake Hills),Cabernet Sauvignon,635,10185.4,1,33,16.96
1,Davenport,32420,Carmel 2012 Kayoumi Vineyard Shiraz (Galilee),Shiraz,420,6224.4,23,35,20.18
1,Davenport,127969,Klaus Lentsch 2014 Pinot Grigio (Alto Adige),Pinot Grigio,788,7304.76,12,22,12.73
1,Davenport,65526,Treleaven 2012 Tracie's Barrel Fermented Chardonnay (Finger Lakes),Chardonnay,957,5952.54,5,15,8.78
1,Davenport,88980,Wilridge 2015 Conley Vineyard Malbec (Columbia Valley (WA)),Malbec,540,8623.8,7,23,7.03
1,Davenport,105370,Napa Cellars 2013 V Collection Pinot Noir (Carneros),Pinot Noir,530,14935.4,25,50,21.82
1,Davenport,101533,Agustí Torelló Mata 2007 Gran Reserva Brut Nature Barrica Macabeo (Cava),Macabeo,362,12145.1,24,53,19.45
1,Davenport,91576,Newhouse Family 2010 Vestige Red (Snipes Mountain),Red Blend,386,13876.7,0,48,12.05
1,Davenport,108801,Fratelli Alessandria 2008 Monvigliero  (Barolo),Nebbiolo,365,16633.05,5,77,31.43
1,Davenport,92355,Mellisoni 2016 Chardonnay (Columbia Valley (WA)),Chardonnay,324,11178,21,50,15.5
1,Davenport,87163,Talbott 2015 Logan Sleepy Hollow Vineyard Estate Grown Pinot Noir (Santa Lucia Highlands),Pinot Noir,426,6534.84,21,28,12.66
1,Davenport,61427,Apaltagua 2013 Reserva Unoaked Chardonnay (Casablanca Valley),Chardonnay,1383,8159.7,2,12,6.1
1,Davenport,6322,Walla Walla Vintners 2012 Cut Bank Estate Vottavo Red (Walla Walla Valley (WA)),Red Blend,346,16172.04,8,60,13.26
1,Davenport,12016,Delamotte NV Brut  (Champagne),Champagne Blend,114,4054.98,21,55,19.43
1,Davenport,103288,Gunter Triebaumer 2009 Reserve Blaufränkisch (Burgenland),Blaufränkisch,489,16484.19,0,43,9.29
1,Davenport,35417,Fess Parker 2011 Viognier (Santa Barbara County),Viognier,766,8471.96,21,25,13.94
1,Davenport,80787,Longship 2015 Ginger Man Syrah (Walla Walla Valley (WA)),Syrah,486,6624.18,15,32,18.37
1,Davenport,24294,Feudi di San Gregorio 2010  Greco di Tufo,Greco,673,9065.31,9,20,6.53
1,Davenport,96755,Knapp 2012 Cabernet Sauvignon (Finger Lakes),Cabernet Sauvignon,1023,9882.18,16,19,9.34
1,Davenport,33828,Domaine d'Eole 2007 Roussanne (Vin de Pays des Alpilles),Roussanne,916,11624.04,7,17,4.31
1,Davenport,62875,Suavia 2010  Soave Classico,Garganega,1117,13739.1,5,17,4.7
1,Davenport,26349,Ramseyer 2009 Vintage Five Red (Yakima Valley),Bordeaux-style Red Blend,316,9742.28,14,42,11.17
1,Davenport,45413,Standing Stone 2015 Dry Vidal (Finger Lakes),Vidal,1102,9653.52,15,14,5.24
1,Davenport,51334,Stadt Krems 2009 Steinterrassen Riesling (Kremstal),Riesling,515,9527.5,10,27,8.5
1,Davenport,127199,Rancho Zabaco 2005 Reserve Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,1009,14277.35,21,18,3.85
1,Davenport,15571,Castello di Fonterutoli 2012 Ser Lapo Riserva  (Chianti Classico),Red Blend,742,13897.66,13,30,11.27
1,Davenport,84081,Esperto 2006 Pinot Grigio (Delle Venezie),Pinot Grigio,1405,9244.9,23,13,6.42
1,Davenport,110365,Dr. Heyden 2015 Oppenheimer Sackträger Spätlese Riesling (Rheinhessen),Riesling,1219,10020.18,9,16,7.78
1,Davenport,70537,Errazuriz 2008 La Cumbre Syrah (Aconcagua Valley),Syrah,225,19741.5,17,120,32.26
1,Davenport,74849,R Wines 2007 Marquis Philips G.G. Grenache (McLaren Vale),Grenache,834,12017.94,20,20,5.59
1,Davenport,14957,Den Hoed 2013 Andreas Wallula Vineyard Cabernet Sauvignon (Horse Heaven Hills),Cabernet Sauvignon,39,1894.62,2,80,31.42
1,Davenport,111224,Thörle 2010 Saulheimer Hölle Trocken Spätburgunder (Rheinhessen),Spätburgunder,118,3589.56,10,60,29.58
1,Davenport,70733,Baron Cooper 2012 Old Vine Tamura Vineyard Zinfandel (Lodi),Zinfandel,488,10169.92,18,32,11.16
1,Davenport,74161,Rijckaert 2011 Chardonnay (Arbois),Chardonnay,717,13372.05,6,27,8.35
1,Davenport,97288,Leone de Castris 2004 Riserva Red (Salice Salentino),Red Blend,1265,14357.75,25,15,3.65
1,Davenport,85381,San Simeon 2004 Cabernet Sauvignon (Paso Robles),Cabernet Sauvignon,649,11831.27,18,24,5.77
1,Davenport,54232,Innocent Bystander 2014 Pinot Gris (Victoria),Pinot Gris,822,10620.24,3,18,5.08
1,Davenport,124574,Rioja Vega 2008  Rioja,Tempranillo Blend,1873,7098.67,18,9,5.21
1,Davenport,41707,Domaine du Vieux Lazaret 2007 Nolandra Red (Châteauneuf-du-Pape),Rhône-style Red Blend,8,457.2,0,125,67.85
1,Davenport,1604,Gamache 2012 Cabernet Franc (Columbia Valley (WA)),Cabernet Franc,646,10426.44,12,25,8.86
1,Davenport,110579,J. Wilkes 2009 Pinot Noir (Santa Maria Valley),Pinot Noir,658,11468.94,20,24,6.57
1,Davenport,56382,Clos La Chance 2006 Biagini Vineyard Pinot Noir (Santa Cruz Mountains),Pinot Noir,271,5718.1,18,50,28.9
1,Davenport,24358,Cecchi 1999 Teuzzo Riserva  (Chianti Classico),Sangiovese,463,10834.2,2,31,7.6
1,Davenport,22418,Airfield Estates 2008 Reserve Chardonnay (Yakima Valley),Chardonnay,850,11160.5,13,20,6.87
1,Davenport,99025,Mud House 2013 Pinot Gris (Marlborough),Pinot Gris,950,7742.5,14,17,8.85
1,Davenport,40981,Domenico de Bertiol NV Brut  (Prosecco di Conegliano),Prosecco,735,7445.55,22,20,9.87
1,Davenport,48391,Lynmar 2013 Quail Hill Vineyard Pinot Noir (Russian River Valley),Pinot Noir,290,12293.1,2,60,17.61
1,Davenport,55062,Vina Robles 2016 Chardonnay (Monterey),Chardonnay,776,9498.24,12,22,9.76
1,Davenport,72485,Foris 2011 Moscato (Oregon),Moscato,1274,7605.78,0,14,8.03
1,Davenport,40284,Montevetrano 2010 Montevetrano Red (Colli di Salerno),Red Blend,100,5532,22,80,24.68
1,Davenport,76892,DeTierra Vineyards 2012 Russell Estate Chardonnay (Monterey),Chardonnay,321,8439.09,3,40,13.71
1,Davenport,84754,Fattoria di Lamole 2011 Vigna Grospoli Gran Selezione  (Chianti Classico),Sangiovese,61,2031.91,13,70,36.69
1,Davenport,82617,Falcor 2004 Bacigalupi Vineyard Chardonnay (Russian River Valley),Chardonnay,451,10941.26,20,38,13.74
1,Davenport,46479,ZD 2012 Chardonnay (California),Chardonnay,304,5940.16,0,37,17.46
1,Davenport,19378,Mount Mary 2010 Quintet Red (Yarra Valley),Bordeaux-style Red Blend,287,28283.85,23,125,26.45
1,Davenport,87398,Domaine LeSeurre 2013 Barrel Select Chardonnay (Finger Lakes),Chardonnay,637,9701.51,5,25,9.77
1,Davenport,34339,Elqui Wines 2013 Limited Release Malbec (Elqui Valley),Malbec,836,16552.8,8,25,5.2
1,Davenport,127783,Pascal Jolivet 2000 Clos Du Roy  (Sancerre),Sauvignon Blanc,848,11219.04,18,22,8.77
1,Davenport,33236,Hoyt Family Vineyards NV Dylema Red (California),Red Blend,579,10520.43,1,24,5.83
1,Davenport,73941,Vollereaux NV Brut Rosé de Saignée  (Champagne),Champagne Blend,252,6705.72,8,45,18.39
1,Davenport,109170,Naggiar 2011 Estate Malbec (Sierra Foothills),Malbec,569,6338.66,8,24,12.86
1,Davenport,95750,Lemelson 2006 Stermer Vineyard Pinot Noir (Willamette Valley),Pinot Noir,498,12992.82,4,48,21.91
1,Davenport,129342,Spann Vineyards 2007 The Classic Four Red (Sonoma Valley),Bordeaux-style Red Blend,860,7989.4,5,20,10.71
1,Davenport,118895,RayLen 2008 Category 5 Red Wine Red (North Carolina),Red Blend,972,10487.88,17,18,7.21
1,Davenport,57564,Fratelli Seghesio 2012 La Villa  (Barolo),Nebbiolo,145,3719.25,20,52,26.35
1,Davenport,57832,Chanson Père et Fils 2008 Clos de Fèves  (Beaune),Pinot Noir,61,3040.85,20,95,45.15
1,Davenport,49627,Mount Baker Vineyards 2005 Barrel Select Merlot (Yakima Valley),Merlot,1001,9189.18,4,14,4.82
1,Davenport,97385,Château Cabezac 2012 La Tradition Rosé (Minervois),Rosé,1583,7693.38,12,11,6.14
1,Davenport,71476,Friedrich-Wilhelm-Gymnasium 2011 Graacher Himmelreich Kabinett Riesling (Mosel),Riesling,827,12099.01,14,23,8.37
1,Davenport,87733,Carabella 2009 Dijon 76 Estate Chardonnay (Chehalem Mountains),Chardonnay,774,14636.34,15,27,8.09
1,Davenport,99159,Cimarossa 2007 Riva di Levante Cabernet Sauvignon (Howell Mountain),Cabernet Sauvignon,420,14868,0,75,39.6
1,Davenport,66363,Hazlitt 1852 Vineyards 2013 Homestead Reserve Riesling (Finger Lakes),Riesling,568,6043.52,21,24,13.36
1,Davenport,57295,Argyle 2011 Knudsen Vineyard Blanc de Blancs Sparkling (Dundee Hills),Sparkling Blend,391,11307.72,19,50,21.08
1,Davenport,7754,Markus Huber 2016 Terrassen Riesling (Traisental),Riesling,1063,11948.12,20,17,5.76
1,Davenport,121005,Clos Troteligotte 2014 K-2 Malbec (Cahors),Malbec,333,15367.95,12,60,13.85
1,Davenport,83190,Balbas 2014 Ardal Crianza Vendimia Seleccionada  (Ribera del Duero),Tempranillo-Cabernet Sauvignon,597,9528.12,17,30,14.04
1,Davenport,25822,Béres 2007 Aszú 5 Puttonyos  (Tokaji),Tokaji,147,5252.31,18,50,14.27
1,Davenport,111635,TruthTeller 2015 Frolic Viognier (Yakima Valley),Viognier,910,8235.5,20,20,10.95
1,Davenport,109832,Valdivieso NV Brut Sparkling (Chile),Sparkling Blend,1399,10408.56,16,12,4.56
1,Davenport,88658,Companhia das Quintas 2012 Quinta de Pancas Grande Reserva Red (Lisboa),Portuguese Red,145,5933.4,1,55,14.08
1,Davenport,102304,Grattamacco 2013 Rosso  (Bolgheri),Red Blend,570,10567.8,4,38,19.46
1,Davenport,110715,Peter Mertes 2011 Piesport Edelsüss Auslese Riesling (Mosel),Riesling,893,9537.24,16,19,8.32
1,Davenport,45336,Feudi di San Gregorio 2015 Pietracalda  (Fiano di Avellino),Fiano,474,7361.22,12,31,15.47
1,Davenport,12822,Colle Spinello 2010 Tre Quarti Riserva  (Morellino di Scansano),Red Blend,519,10063.41,10,30,10.61
1,Davenport,27678,Hesperian 2007 Muscatine Vineyards Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,136,5259.12,18,80,41.33
1,Davenport,114849,Capafons-Ossó 2003 Mas de Masos Red (Priorat),Red Blend,132,6605.28,16,70,19.96
1,Davenport,110714,Clearview 2009 Reserve Chardonnay (Hawke's Bay),Chardonnay,295,9404.6,14,54,22.12
1,Davenport,94345,Chateau Ste. Michelle 2009 Merlot (Columbia Valley (WA)),Merlot,1113,12766.11,0,16,4.53
1,Davenport,40859,Jamesport 2013 Estate Cabernet Franc (North Fork of Long Island),Cabernet Franc,631,11686.12,23,30,11.48
1,Davenport,124168,Mettler Family Vineyards 2013 Epicenter Old Vine Zinfandel (Lodi),Zinfandel,818,9137.06,19,20,8.83
1,Davenport,102860,Luna Di Luna NV Extra Dry White (Veneto),White Blend,1476,7940.88,20,12,6.62
1,Davenport,25967,Luis Alegre 2009 Parcela N.5  (Rioja),Tempranillo Blend,420,11697,9,40,12.15
1,Davenport,51052,Cadence 2013 Ciel du Cheval Red (Red Mountain),Bordeaux-style Red Blend,430,15239.2,24,45,9.56
1,Davenport,67804,Deer Creek 2011 Bella's Sunshine White (Rogue Valley),White Blend,894,9655.2,8,20,9.2
1,Davenport,61675,Trenel Fils 2014  Côte de Brouilly,Gamay,777,6837.6,7,18,9.2
1,Davenport,16063,Chacewater 2015 Sauvignon Blanc (Lake County),Sauvignon Blanc,869,11861.85,0,18,4.35
1,Davenport,102788,Trust 2013 Single Vineyard Series Lewis Vineyard Syrah (Columbia Valley (WA)),Syrah,379,12635.86,3,42,8.66
1,Davenport,53423,Viña Casablanca 2011 Neblus Syrah (Casablanca Valley),Syrah,288,12827.52,22,70,25.46
1,Davenport,58964,Chalk Hill 2011 Estate Pinot Noir (Russian River Valley),Pinot Noir,271,9089.34,8,48,14.46
1,Davenport,50510,Marilena Barbera 2011 Microcosmo Red (Sicilia),Red Blend,717,11192.37,11,28,12.39
1,Davenport,88750,Monticello Vineyards 2013 Estate Grown Chardonnay (Oak Knoll District),Chardonnay,272,3987.52,8,35,20.34
1,Davenport,99705,Casca Wines 2015 Bote Branco White (Douro),Portuguese White,1991,6470.75,5,8,4.75
1,Davenport,107374,Rozes 2012 Terras do Grifo Red (Douro),Portuguese Red,1102,9411.08,19,17,8.46
1,Davenport,92650,Josh Cellars 2015 Chardonnay (California),Chardonnay,1060,10441,2,14,4.15
1,Davenport,45410,William Harrison 2012 Rutherford Red (Rutherford),Bordeaux-style Red Blend,367,23399.92,6,85,21.24
1,Davenport,8352,Temporal 2014 Tempranillo (Washington),Tempranillo,1015,11012.75,2,20,9.15
1,Davenport,41720,Patterson 2012 Merlot (Columbia Valley (WA)),Merlot,499,10723.51,17,32,10.51
1,Davenport,74231,Iron Horse 2012 Estate Chardonnay (Green Valley),Chardonnay,442,5189.08,14,29,17.26
1,Davenport,107080,Pieropan 2013  Soave Classico,White Blend,920,9365.6,17,17,6.82
1,Davenport,62473,Bella Luna 2010 Lot One Barbera (San Benito County),Barbera,585,13098.15,22,40,17.61
1,Davenport,129560,Margerum 2014 M5 Reserve Red (Santa Barbara County),Rhône-style Red Blend,494,14923.74,19,40,9.79
1,Davenport,49942,Botter 2011 Caleo Nero d'Avola (Sicilia),Nero d'Avola,1846,11371.36,4,10,3.84
1,Davenport,116723,Vignerons de Buxy 2014 Les Chaniots Premier Cru  (Montagny),Chardonnay,768,8371.2,5,20,9.1
1,Davenport,88606,Murphy-Goode 2013 Island Block Chardonnay (Alexander Valley),Chardonnay,632,11161.12,9,26,8.34
1,Davenport,68895,Summers 2012 Petite Sirah (Knights Valley),Petite Sirah,449,11840.13,13,40,13.63
1,Davenport,95352,Strauss 2015 Gamlitzberg Chardonnay (Südsteiermark),Chardonnay,719,9821.54,19,19,5.34
1,Davenport,116394,Bogle 2006 Sauvignon Blanc (California),Sauvignon Blanc,2007,11801.16,4,9,3.12
1,Davenport,59987,Château La Mission Haut-Brion 2014  Pessac-Léognan,Bordeaux-style Red Blend,8,1231.68,24,202,48.04
1,Davenport,111812,Domaine de Ballade 2009 Sauvignon Blanc/Colombard Colombard-Sauvignon Blanc (Vin de Pays des Côtes de Gascogne),Colombard-Sauvignon Blanc,1448,8557.68,17,11,5.09
1,Davenport,53489,Delbeck NV Rosé Heritage Brut  (Champagne),Champagne Blend,381,9444.99,17,42,17.21
1,Davenport,32730,Colle Spinello 2007 Sine Terra Red (Toscana),Red Blend,513,14133.15,9,45,17.45
1,Davenport,58802,Herdade de São Miguel 2012 Vinho Atlântico Red (Alentejano),Portuguese Red,2502,9707.76,13,7,3.12
1,Davenport,99796,J. Christopher 2014 Pinot Noir (Willamette Valley),Pinot Noir,370,7899.5,6,29,7.65
1,Davenport,122404,Insomnia 2012 Cabernet Sauvignon (California),Cabernet Sauvignon,1532,10846.56,8,11,3.92
2,Lake Shore,67573,Kenefick Ranch 2007 Caitlin's Select Cabernet Franc (Calistoga),Cabernet Franc,370,9331.4,3,52,26.78
2,Lake Shore,33630,Enrico Serafino 2013 Brut Rosé Metodo Classico Pinot Nero (Alta Langa),Pinot Nero,502,9412.5,1,26,7.25
2,Lake Shore,125711,Bulgariana 2012 Sauvignon Blanc (Thracian Valley),Sauvignon Blanc,1641,8024.49,24,11,6.11
2,Lake Shore,31104,Duemani 2005 Altrovino Red (Toscana),Red Blend,386,7507.7,9,35,15.55
2,Lake Shore,108113,Vincent 2010 JJ Bourgogne Blanc  (Bourgogne),Chardonnay,1014,12786.54,17,18,5.39
2,Lake Shore,13091,Trentadue 2009 Block 500 Estate Merlot (Alexander Valley),Merlot,913,10554.28,10,15,3.44
2,Lake Shore,42281,Castillo De Feliciana 2013 Reserve Red Wine Tempranillo (Walla Walla Valley (WA)),Tempranillo,594,16222.14,6,40,12.69
2,Lake Shore,113108,Shepherds Ridge 2007 Keepers of Tradition Vineyard Pinot Noir (Marlborough),Pinot Noir,728,8612.24,14,20,8.17
2,Lake Shore,56451,Howard Park 2004 Leston Cabernet Sauvignon (Margaret River),Cabernet Sauvignon,687,6210.48,14,20,10.96
2,Lake Shore,33171,Bodega Otto Bestué 2014 Finca Rableros Crianza Tempranillo-Cabernet Sauvignon (Somontano),Tempranillo-Cabernet Sauvignon,1196,10728.12,22,12,3.03
2,Lake Shore,6192,:Nota Bene 2013 Heart of the Hill Mourvèdre (Red Mountain),Mourvèdre,618,14195.46,25,30,7.03
2,Lake Shore,11489,Écluse 2009 Reserve Lock Vineyard Cabernet Sauvignon (Paso Robles),Cabernet Sauvignon,366,10764.06,11,69,39.59
2,Lake Shore,14805,Santa Carolina 2009 Reserva Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,1669,10965.33,18,10,3.43
2,Lake Shore,74378,Thomas George 2012 Baker Ridge Vineyard Estate Chardonnay (Russian River Valley),Chardonnay,284,6594.48,15,47,23.78
2,Lake Shore,47843,Deaver 2012 Petite Sirah (Amador County),Petite Sirah,608,11029.12,9,27,8.86
2,Lake Shore,59145,Zinio 2008  Rioja,Tempranillo-Garnacha,1559,13345.04,24,11,2.44
2,Lake Shore,70544,La Sirena 2011 Moscato Azul Moscato (Napa Valley-Paso Robles),Moscato,649,14842.63,20,30,7.13
2,Lake Shore,15,Richard Böcking 2013 Devon Riesling (Mosel),Riesling,708,12680.28,10,24,6.09
2,Lake Shore,85595,Transmission 2015 Zinfandel (Paso Robles),Zinfandel,527,6102.66,13,25,13.42
2,Lake Shore,116715,Parkers Estate 2008 Blue Ash Road Chardonnay (Sonoma County),Chardonnay,1270,11353.8,24,15,6.06
2,Lake Shore,95491,Poderi Luigi Einaudi 2012 Terlo  (Barolo),Nebbiolo,385,12112.1,5,55,23.54
2,Lake Shore,96984,Fratelli Ponte 2015  Barbera d'Asti Superiore,Barbera,551,12507.7,13,35,12.3
2,Lake Shore,89745,Netzl 2015 Grüner Veltliner (Carnuntum),Grüner Veltliner,1443,13722.93,10,12,2.49
2,Lake Shore,78859,Bodegas Hidalgo NV Vinos Viejos de Hidalgo Oloroso Faraon 30 Years Old Sherry (Jerez),Sherry,46,3435.28,11,115,40.32
2,Lake Shore,2376,Montecariano 2009  Valpolicella Classico Superiore Ripasso,Red Blend,681,12768.75,14,27,8.25
2,Lake Shore,75695,Expression 38 2014 Gap's Crown Vineyard Chardonnay (Sonoma Coast),Chardonnay,510,16416.9,10,45,12.81
2,Lake Shore,13529,Donnachiara 2007 Riserva  (Taurasi),Aglianico,123,5745.33,3,60,13.29
2,Lake Shore,97882,Lachini 2012 'S' Pinot Noir (Chehalem Mountains),Pinot Noir,334,12681.98,19,50,12.03
2,Lake Shore,123305,La Val 2014 Albariño (Rías Baixas),Albariño,847,7479.01,24,17,8.17
2,Lake Shore,90610,Pope Valley Winery 2010 Blanc de Blancs Sparkling (Napa Valley),Sparkling Blend,707,13030.01,20,30,11.57
2,Lake Shore,15933,Le Salette 2011 La Marega  (Amarone della Valpolicella Classico),Red Blend,25,1823.25,2,92,19.07
2,Lake Shore,29184,Feudi del Pisciotto 2011 Versace Nero d'Avola (Terre Siciliane),Nero d'Avola,620,8252.2,17,31,17.69
2,Lake Shore,119929,Vignerons de Bel Air 2012 Le Py  (Morgon),Gamay,820,9143,14,20,8.85
2,Lake Shore,103913,Palladino 2012 Ornato  (Barolo),Nebbiolo,144,7053.12,16,66,17.02
2,Lake Shore,10521,Pfendler 2009 Pinot Noir (Sonoma Coast),Pinot Noir,346,12103.08,15,45,10.02
2,Lake Shore,96108,Kenefick Ranch 2011 Estate Sauvignon Blanc (Calistoga),Sauvignon Blanc,734,10121.86,14,24,10.21
2,Lake Shore,3255,Travignoli 2013  Chianti Rufina,Sangiovese,1270,8597.9,24,13,6.23
2,Lake Shore,108687,Upchurch 2012 Cabernet Sauvignon (Red Mountain),Cabernet Sauvignon,179,8234,18,65,19
2,Lake Shore,121041,Stottle 2013 White (Yakima Valley),White Blend,808,10883.76,9,18,4.53
2,Lake Shore,60762,Cakebread 2010 Chardonnay (Napa Valley),Chardonnay,401,9419.49,21,37,13.51
2,Lake Shore,111121,Tussock Jumper 2014 Sauvignon Blanc (Marlborough),Sauvignon Blanc,1080,6372,9,13,7.1
2,Lake Shore,56041,Campus Oaks 2012 Chardonnay (Lodi),Chardonnay,1806,12334.98,17,10,3.17
2,Lake Shore,39985,Chaddsford 2007 Spring Wine White (Pennsylvania),White Blend,1428,9996,17,13,6
2,Lake Shore,90815,Camille Giroud 2008 Charmes Chambertin  (Charmes-Chambertin),Pinot Noir,8,964.32,0,168,47.46
2,Lake Shore,29802,Jean-Claude Boisset 2011  Echézeaux,Pinot Noir,263,24319.61,19,225,132.53
2,Lake Shore,17815,Marco Cecchini 2006 Riesling Riesling (Venezia Giulia),Riesling,852,11391.24,16,25,11.63
2,Lake Shore,7041,Ken Wright 2008 McCrone Vineyard Pinot Noir,Pinot Noir,226,7435.4,19,50,17.1
2,Lake Shore,60201,Seven Hills 2015 Dry Rosé (Columbia Valley (WA)),Rosé,1034,9243.96,15,17,8.06
2,Lake Shore,85676,Lionel Osmin & Cie 2015  Pacherenc du Vic Bilh,Gros and Petit Manseng,1079,10574.2,5,16,6.2
2,Lake Shore,60381,Morandé 2002 Reserve Terrarum Cabernet Sauvignon (Maipo Valley),Cabernet Sauvignon,1450,10092,3,10,3.04
2,Lake Shore,37180,Failla 2011 Occidental Ridge Pinot Noir (Sonoma Coast),Pinot Noir,207,7897.05,7,60,21.85
2,Lake Shore,12629,R&A; Pfaffl 2008 Haidviertel Grüner Veltliner (Weinviertel),Grüner Veltliner,708,8503.08,21,23,10.99
2,Lake Shore,95031,Pflücken 2015 Semidry Riesling (Mosel),Riesling,1136,10564.8,16,15,5.7
2,Lake Shore,71717,Colterenzio 2007 Lafòa Cabernet Sauvignon (Alto Adige),Cabernet Sauvignon,244,12387.88,3,92,41.23
